"","GSM2668066","GSM2668067","GSM2668068","GSM2668069","GSM2668070","GSM2668071","GSM2668072","GSM2668073","GSM2668074","GSM2668075","GSM2668076","GSM2668077","GSM2668078","GSM2668079","GSM2668080"
"ENSG00000227129",0,0.719285964604764,1.18974512448515,0,0.461252967610284,0,1.8095077991343,0,7.77920628725329,5.78921433941883,0,1.25732751001465,0.186961864348424,0.862456199749445,1.25219468878869
"ENSG00000227165",8.576800248684,13.3067903451881,11.1836041701604,26.9955905339645,4.61252967610284,0.879995035362808,0.344668152216058,0.357522358841349,0.777920628725329,0,0.533070436416372,0.29936369286063,1.12177118609055,0.689964959799556,0.178884955541242
"ENSG00000227191",61.467068448902,73.2952397932255,37.8338949586277,42.4311880917512,58.2716249080992,107.519393411601,131.749401184588,38.3740665156381,168.030855804671,99.38151282669,5.50839450963584,34.187333724684,17.3874533844035,352.572094457573,33.8092565972946
"ENSG00000227195",0.268025007771375,0.719285964604764,0.317265366529373,0.0668207686484271,0.615003956813711,1.67999052205627,1.2063385327562,0.715044717682698,6.22336502980263,8.68382150912825,8.52912698266195,2.33503680431292,4.20664194783955,15.8691940753898,5.00877875515476
"ENSG00000227222",64.5046852036442,48.6956598037425,31.5679039696726,42.0302634798606,11.6850751794605,17.7598998045948,12.149552365616,25.6224357169634,0,6.59327188656034,0,15.8064029830413,0,0,0
"ENSG00000227232",8.04075023314125,9.56650332924336,10.7870224619987,10.1567568345609,2.46001582725485,16.0799092825386,9.5645412239956,18.5911626597502,11.0205422402755,16.8852084899716,4.97532407321947,1.97580037288016,4.39360381218798,3.44982479899778,3.93546902190731
"ENSG00000227258",0,0.0719285964604764,1.34837780774983,0.200462305945281,0,0.639996389354769,1.2063385327562,1.19174119613783,0.388960314362665,0.321623018856602,1.77690145472124,0.29936369286063,0.747847457393698,1.72491239949889,0
"ENSG00000227268",0.714733354057,0,0.951796099588118,0.400924611890562,0.768754946017139,0.399997743346731,0.172334076108029,1.31091531575161,4.14891001986842,0.964869056569805,0.710760581888496,0.598727385721261,0.467404660871061,2.06989487939867,0
"ENSG00000227317",2.59090840845662,1.15085754336762,0,0.935490761077979,7.38004748176454,0,0,10.3681484063991,15.039798822023,1.92973811313961,7.99605654624558,21.374567670249,0,0,15.562991132088
"ENSG00000227322",16.2601838047967,12.0120756088996,19.1152383333947,16.4379090875131,34.5939725707713,11.1999368137085,21.8002606276657,12.632456679061,12.5763834977262,9.97031358455466,12.6160003285208,16.5248758459068,20.5658050783267,22.9413349133352,5.187663710696
"ENSG00000227333",4.10971678582775,20.1400070089334,23.8742188313353,0,41.9740200525358,0,0,20.4979485735707,23.207965423639,18.0108890559697,2.30997189113761,66.7581035079206,20.3788432139783,24.1487735929845,39.5335751746144
"ENSG00000227345",20.1912172521102,23.8802940248782,21.0188305325709,20.3803344377703,19.5263756288353,10.399941327015,13.5282249744803,12.1557602006059,4.14891001986842,5.78921433941883,10.4837185828553,8.7414198315304,9.62853601394386,8.79705323744434,5.36654866623725
"ENSG00000227354",1.34012503885687,4.60343017347049,3.72786805672013,2.67283074593708,1.69126088123771,0.879995035362808,1.98184187524233,1.19174119613783,0.777920628725329,3.53785320742262,2.13228174566549,1.79618215716378,1.02829025391633,1.20743867964922,0.894424777706208
"ENSG00000227357",53.7836848927892,16.9751487646724,57.6629803667135,23.4540897955979,80.1042653749859,14.3999187604823,12.9250557081022,32.6537087741766,105.926858944766,38.1123277345073,0,7.30447410579938,8.60024576002752,62.09684638196,153.304406898844
"ENSG00000227372",20.9952922754244,13.0910045558067,16.180533692998,17.0392960053489,13.3763360606982,5.91996660153162,13.7005590505883,8.69971073180616,4.53787033423109,2.41217264142451,13.3267609104093,7.124855890083,14.6765063513513,6.55466711809578,10.9119822880157
"ENSG00000227402",39.7570428194206,38.6975848957363,46.2414271716561,32.8089974063777,48.7390635774866,52.3997043784217,45.2376949783576,54.5817467831126,59.121967783125,50.0123794322016,80.1382556079279,123.936568844301,52.0688792210362,58.6470215829622,88.7269379484558
"ENSG00000227403",0.3573666770285,1.07892894690715,0.951796099588118,0.133641537296854,0.153750989203428,2.63998510608842,0.861670380540144,1.66843767459296,1.81514813369243,0,10.3060284373832,0.598727385721261,0,10.0044919170936,3.39881415528359
"ENSG00000227420",34.6645676717645,35.3888694585544,23.3190044399089,42.4980088603996,40.8977631281118,38.0797851666088,48.6843765005182,16.6843767459296,61.5853831074219,36.5042126402243,32.8726769123429,53.9453374534856,28.2312415166121,37.4305990691259,33.9881415528359
"ENSG00000227449",0.268025007771375,5.46657333099621,1.1104287828528,1.06913229837483,0.768754946017139,1.75999007072562,0.861670380540144,0.595870598068915,2.07445500993421,2.57298415085281,7.99605654624558,1.07770929429827,1.02829025391633,3.79480727889756,0.894424777706208
"ENSG00000227460",17.2429421666251,16.1120056071467,15.3080539350422,18.8434567588564,13.6838380391051,7.75995622092658,3.36051448410656,5.6011836218478,1.68549469557155,0,6.75222552794071,8.44205613866977,22.4354237218109,6.209684638196,8.22870795489711
"ENSG00000227463",0.89341669257125,1.43857192920953,1.26906146611749,1.40323614161697,0.307501978406856,1.0399941327015,1.2063385327562,1.66843767459296,0.777920628725329,0.643246037713204,0.177690145472124,0.718472862865513,0.280442796522637,0.172491239949889,0.178884955541242
"ENSG00000227500",9.47021694125525,14.3857192920953,9.20069562935181,7.95167146916282,10.4550672658331,5.59996840685423,5.60085747351094,5.00531302377889,14.6508385076604,6.91489490541694,4.79763392774735,16.8841122773395,8.03936016698225,6.38217587814589,8.04982299935587
"ENSG00000227502",0.089341669257125,0.0719285964604764,0.158632683264686,0,0.153750989203428,39.519777042657,44.6345257119795,43.4985536590308,18.7997485275288,35.5393435836545,1.42152116377699,1.43694572573103,27.763836855741,16.7316502751392,36.1347610193308
