"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000135069",455.999418461841,1.23825401063461,0.221347549328961,5.59416182554769,2.21690112079004e-08,3.06747984379375e-07,"PSAT1"
"ENSG00000106976",159.528185538397,1.41304269544095,0.252701510863285,5.59174613010298,2.24797342459679e-08,3.10108538217059e-07,"DNM1"
"ENSG00000140465",8.55444710239492,3.04772426696445,0.545038271489604,5.59176194844986,2.24776858991259e-08,3.10108538217059e-07,"CYP1A1"
"ENSG00000165895",142.602839109992,1.66332251159958,0.297588520153845,5.58933695002646,2.27938278105032e-08,3.14226399650563e-07,"ARHGAP42"
"ENSG00000135404",9417.43497152637,1.10504460698573,0.197879000389441,5.58444607467652,2.34446246427155e-08,3.22336108533838e-07,"CD63"
"ENSG00000124588",3074.14238034184,1.66851019617927,0.298829149842467,5.58349209593127,2.35736496665213e-08,3.23676459334236e-07,"NQO2"
"ENSG00000205837",54.8064772531375,2.82742297595303,0.506510874747765,5.5821565082113,2.37554455552583e-08,3.25519379781567e-07,"LINC00487"
"ENSG00000231256",45.2830137571256,1.12149345349635,0.201142202302572,5.57562481000044,2.46642995979548e-08,3.36849020523764e-07,"CFAP97D1"
"ENSG00000132965",15776.9953019873,1.47360203671371,0.264315015323548,5.57517337753165,2.47283459917808e-08,3.37499174317343e-07,"ALOX5AP"
"ENSG00000229647",23.6091681974054,1.77983392824764,0.319289787805891,5.57435281747775,2.48451754620125e-08,3.38868383195169e-07,"MYOSLID"
"ENSG00000107566",2547.56284760056,1.34637654980934,0.241600290916236,5.57274390979993,2.50758049636325e-08,3.41560085261105e-07,"ERLIN1"
"ENSG00000197208",1133.59746736043,1.41170040807717,0.253552166040135,5.5676921641983,2.58135333898168e-08,3.50446031675112e-07,"SLC22A4"
"ENSG00000087157",3651.79284967442,1.33229681385791,0.23942855469239,5.564485888367,2.62926403582982e-08,3.56478882849926e-07,"PGS1"
